CDSCode,NCESDist,NCESSchool,StatusType,County,District,School,Street,StreetAbr,City,Zip,State,MailStreet,MailStrAbr,MailCity,MailZip,MailState,Phone,Ext,FaxNumber,Email,WebSite,OpenDate,ClosedDate,Charter,CharterNum,FundingType,DOC,DOCType,SOC,SOCType,EdOpsCode,EdOpsName,EILCode,EILName,GSoffered,GSserved,Virtual,Magnet,YearRoundYN,FederalDFCDistrictID,Latitude,Longitude,AdmFName,AdmLName,AdmEmail,LastUpDate
19111976085732,No Data,No Data,Closed,Los Angeles,Los Angeles County Special Ed,Calif Youth Home,422 Warren Lane,422 Warren Ln.,Inglewood,90302,CA,422 Warren Lane,422 Warren Ln.,Inglewood,90302,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976085740,No Data,No Data,Closed,Los Angeles,Los Angeles County Special Ed,Covina Valley,160 N. Barranca Street,160 N. Barranca St.,Covina,91723,CA,160 N. Barranca Street,160 N. Barranca St.,Covina,91723,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976085757,No Data,No Data,Merged,Los Angeles,Los Angeles County Special Ed,East San Gabriel Valley (PAU),4400 N. Roxburgh Avenue,4400 N. Roxburgh Ave.,Covina,91722,CA,4400 N. Roxburgh Avenue,4400 N. Roxburgh Ave.,Covina,91722,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/4/1986,N,No Data,No Data,00,County Office of Education (COE),09,Special Education Schools (Public),No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976085948,No Data,No Data,Closed,Los Angeles,Los Angeles County Special Ed,Saugus Special Education Unit,19414 Sierra Estates Drive,19414 Sierra Estates Dr.,Newhall,91321,CA,19414 Sierra Estates Drive,19414 Sierra Estates Dr.,Newhall,91321,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976085989,No Data,No Data,Merged,Los Angeles,Los Angeles County Special Ed,Unsworth (Aphasia),9001 Lindsey Street,9001 Lindsey St.,Downey,90240,CA,9001 Lindsey Street,9001 Lindsey St.,Downey,90240,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),09,Special Education Schools (Public),No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976089544,No Data,No Data,Closed,Los Angeles,Los Angeles County Special Ed,Kingston Public School,1934 Hospital Place,1934 Hospital Pl.,Los Angeles,90033,CA,Box 89,Box 89,Los Angeles,90033,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976092704,No Data,No Data,Merged,Los Angeles,Los Angeles County Special Ed,Calif. Youth Home,422 Warren Lane,422 Warren Ln.,Inglewood,90302,CA,422 Warren Lane,422 Warren Ln.,Inglewood,90302,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093678,No Data,No Data,Closed,Los Angeles,Los Angeles County Special Ed,"Addams (Jane) (Eh, Autistic)",4535 W. 153Rd Place,4535 W. 153Rd Pl.,Lawndale,90260,CA,4535 W. 153Rd Place,4535 W. 153Rd Pl.,Lawndale,90260,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093686,No Data,No Data,Closed,Los Angeles,Los Angeles County Special Ed,Agua-Dulce School (Eh),32700 N. Agua Dulce,32700 N. Agua Dulce,Agua Dulce,91350,CA,Canyon Road,Canyon Rd.,Agua Dulce,91350,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093694,No Data,No Data,Merged,Los Angeles,Los Angeles County Special Ed,Almondale School,9330 E. Avenue U,9330 E. Ave. U,Littlerock,93543,CA,9330 E. Avenue U,9330 E. Ave. U,Littlerock,93543,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/4/1986,N,No Data,No Data,00,County Office of Education (COE),09,Special Education Schools (Public),No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093702,No Data,No Data,Merged,Los Angeles,Los Angeles County Special Ed,Anderson (PAU),4141 W. 156Th Street,4141 W. 156Th St.,Lawndale,90260,CA,4141 W. 156Th Street,4141 W. 156Th St.,Lawndale,90260,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/4/1986,N,No Data,No Data,00,County Office of Education (COE),09,Special Education Schools (Public),No Data,No Data,HS,High School,7-12,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093728,No Data,No Data,Closed,Los Angeles,Los Angeles County Special Ed,"Associated Clinic School (Aph,",Cal State U At La,Cal State U At La,Los Angeles,90032,CA,5151 State University Drive,5151 State University Dr.,Los Angeles,90032,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093736,No Data,No Data,Closed,Los Angeles,Los Angeles County Special Ed,Averett Boys Home (Eh),No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093744,No Data,No Data,Closed,Los Angeles,Los Angeles County Special Ed,Aviation High,3601 Dolittle Street,3601 Dolittle St.,Redondo Beach,90278,CA,3601 Dolittle Street,3601 Dolittle St.,Redondo Beach,90278,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),09,Special Education Schools (Public),No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093751,No Data,No Data,Closed,Los Angeles,Los Angeles County Special Ed,Begg (Foster) Junior High,1431 15Th Street,1431 15Th St.,Manhattan Beach,90266,CA,1431 15Th Street,1431 15Th St.,Manhattan Beach,90266,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093769,No Data,07747,Merged,Los Angeles,Los Angeles County Special Ed,Buffum (Charles A.) Developmen,2350 Ximeno Avenue,2350 Ximeno Ave.,Long Beach,90815,CA,2350 Ximeno Avenue,2350 Ximeno Ave.,Long Beach,90815,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,33.800457,-118.14098,No Data,No Data,No Data,7/2/2013
19111976093777,No Data,No Data,Merged,Los Angeles,Los Angeles County Special Ed,Bunche (Ralph) School,16223 Haskin Lane,16223 Haskin Ln.,Carson,90746,CA,16223 Haskin Lane,16223 Haskin Ln.,Carson,90746,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093785,No Data,No Data,Closed,Los Angeles,Los Angeles County Special Ed,Casa Alegra,19506 E. Walnut Drive,19506 E. Walnut Dr.,Rowland Heights,91745,CA,19506 E. Walnut Drive,19506 E. Walnut Dr.,Rowland Heights,91745,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),09,Special Education Schools (Public),No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093793,No Data,No Data,Merged,Los Angeles,Los Angeles County Special Ed,Carson (Kit) (PAU),3530 W. 147Th Street,3530 W. 147Th St.,Hawthorne,90250,CA,3530 W. 147Th Street,3530 W. 147Th St.,Hawthorne,90250,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/4/1986,N,No Data,No Data,00,County Office of Education (COE),09,Special Education Schools (Public),No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093801,No Data,No Data,Closed,Los Angeles,Los Angeles County Special Ed,Castaic (EMR),31700 Ridge Route Road,31700 Ridge Route Rd.,Castaic,91310,CA,PO Box 128,PO Box 128,Castaic,91310,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093819,No Data,No Data,Closed,Los Angeles,Los Angeles County Special Ed,Centennial Junior High,14320 S. Norwalk Boulevard,14320 S. Norwalk Blvd.,Norwalk,90650,CA,14320 S. Norwalk Boulevard,14320 S. Norwalk Blvd.,Norwalk,90650,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093827,No Data,No Data,Merged,Los Angeles,Los Angeles County Special Ed,"Center Junior High (Deaf,Hi)",1300 Pacific Avenue,1300 Pacific Ave.,Manhattan Beach,90266,CA,1300 Pacific Avenue,1300 Pacific Ave.,Manhattan Beach,90266,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/4/1986,N,No Data,No Data,00,County Office of Education (COE),09,Special Education Schools (Public),No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093835,No Data,No Data,Merged,Los Angeles,Los Angeles County Special Ed,Forum Park (Eh),7715 S. Victoria,7715 S. Victoria,Inglewood,90305,CA,7715 S. Victoria,7715 S. Victoria,Inglewood,90305,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/4/1986,N,No Data,No Data,00,County Office of Education (COE),09,Special Education Schools (Public),No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093843,No Data,No Data,Closed,Los Angeles,Los Angeles County Special Ed,Circle Y Boys Ranch Home,7744 W. Avenue Y,7744 W. Ave. Y,Lancaster,93534,CA,7744 W. Avenue Y,7744 W. Ave. Y,Lancaster,93534,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093850,No Data,No Data,Closed,Los Angeles,Los Angeles County Special Ed,Cloverly School,5476 N. Cloverly,5476 N. Cloverly,Temple City,91780,CA,5476 N. Cloverly,5476 N. Cloverly,Temple City,91780,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093868,No Data,No Data,Closed,Los Angeles,Los Angeles County Special Ed,Coronado School (Remedial Spee,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093876,No Data,No Data,Merged,Los Angeles,Los Angeles County Special Ed,Crittenton Home,234 E. Avenue 33,234 E. Ave. 33,Los Angeles,90031,CA,234 E. Avenue 33,234 E. Ave. 33,Los Angeles,90031,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/4/1986,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093884,No Data,No Data,Closed,Los Angeles,Los Angeles County Special Ed,Cubberly (Ellwood P.)(Aphasia),3200 Monogram Avenue,3200 Monogram Ave.,Long Beach,90808,CA,3200 Monogram Avenue,3200 Monogram Ave.,Long Beach,90808,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093892,No Data,No Data,Merged,Los Angeles,Los Angeles County Special Ed,David and Margaret Home,1350 Third Street,1350 Third St.,Laverne,91750,CA,1350 Third Street,1350 Third St.,Laverne,91750,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),09,Special Education Schools (Public),No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093900,No Data,No Data,Closed,Los Angeles,Los Angeles County Special Ed,Drendle (William) School (Apha,5834 N. Barranca,5834 N. Barranca,Glendora,91740,CA,5834 N. Barranca,5834 N. Barranca,Glendora,91740,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093918,No Data,No Data,Merged,Los Angeles,Los Angeles County Special Ed,"Drew Annex School (Oh,Vh)",1750 E. 118Th Street,1750 E. 118Th St.,Los Angeles,90059,CA,1750 E. 118Th Street,1750 E. 118Th St.,Los Angeles,90059,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/4/1986,N,No Data,No Data,00,County Office of Education (COE),09,Special Education Schools (Public),No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093926,No Data,No Data,Closed,Los Angeles,Los Angeles County Special Ed,Eastside School,6742 East Avenue H,6742 East Ave. H,Lancaster,93534,CA,6742 East Avenue H,6742 East Ave. H,Lancaster,93534,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093934,No Data,No Data,Closed,Los Angeles,Los Angeles County Special Ed,El Monte High (Aphasia),3048 N. Tyler Avenue,3048 N. Tyler Ave.,El Monte,91731,CA,3048 N. Tyler Avenue,3048 N. Tyler Ave.,El Monte,91731,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093942,No Data,No Data,Closed,Los Angeles,Los Angeles County Special Ed,El Nido Lodge,7356-1/2 Melrose Avenue,7356-1/2 Melrose Ave.,Los Angeles,90046,CA,7356-1/2 Melrose Avenue,7356-1/2 Melrose Ave.,Los Angeles,90046,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093959,No Data,No Data,Closed,Los Angeles,Los Angeles County Special Ed,El Segundo School District Off,641 Sheldon Street,641 Sheldon St.,El Segundo,90245,CA,641 Sheldon Street,641 Sheldon St.,El Segundo,90245,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093967,No Data,No Data,Closed,Los Angeles,Los Angeles County Special Ed,Emerson (Ralph Waldo) School,2625 Josie Street,2625 Josie St.,Long Beach,90815,CA,2625 Josie Street,2625 Josie St.,Long Beach,90815,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093975,No Data,No Data,Merged,Los Angeles,Los Angeles County Special Ed,Foothill Junior High,151 N. Fenimore Avenue,151 N. Fenimore Ave.,Azusa,91702,CA,151 N. Fenimore Avenue,151 N. Fenimore Ave.,Azusa,91702,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/4/1986,N,No Data,No Data,00,County Office of Education (COE),09,Special Education Schools (Public),No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093983,No Data,No Data,Closed,Los Angeles,Los Angeles County Special Ed,Foster (Stephen) School,5223 Bigelow Street,5223 Bigelow St.,Lakewood,90712,CA,5223 Bigelow Street,5223 Bigelow St.,Lakewood,90712,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976093991,No Data,No Data,Closed,Los Angeles,Los Angeles County Special Ed,Glazier (Anna M.),10932 E. Excelsior Drive,10932 E. Excelsior Dr.,Norwalk,90651,CA,10932 E. Excelsior Drive,10932 E. Excelsior Dr.,Norwalk,90651,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),09,Special Education Schools (Public),No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19111976094007,No Data,No Data,Merged,Los Angeles,Los Angeles County Special Ed,Grand View (MH),455 24Th Street,455 24Th St.,Manhattan Beach,90266,CA,455 24Th Street,455 24Th St.,Manhattan Beach,90266,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/4/1986,N,No Data,No Data,00,County Office of Education (COE),09,Special Education Schools (Public),No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
